ID,Address,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude
ID849040862,18 Avoca St,4,h,5700000.0,12/11/2016,2.0,0.0,292.0,139.0,-37.8377,144.9894
ID511136257,6 Blenheim St,3,h,1193000.0,18/06/2016,1.0,1.0,178.0,99.0,-37.8663,144.9948
ID220555508,222 Woodland St,5,h,2650000.0,19/11/2016,3.0,2.0,755.0,10.0,-37.7417,144.9133
ID327101815,63 Kenny St,3,h,700000.0,12/08/2017,2.0,4.0,673.0,39.0,-37.67558,144.8976
ID259149713,1/12 Burrows St,2,u,905500.0,16/07/2016,1.0,1.0,122.0,99.0,-37.9188,144.9942
ID638514304,8/300 Racecourse Rd,1,u,395000.0,25/02/2017,1.0,1.0,818.0,139.0,-37.788000000000004,144.9306
ID828494334,15 Mara Cl,4,h,1330000.0,26/08/2017,2.0,2.0,717.0,39.0,-37.86887,145.22116
ID982784611,15 Tyne St,4,h,2850000.0,23/09/2017,2.0,8.0,905.0,12.0,-37.84578,145.08436
ID740823549,1 Elphin St,2,h,1070000.0,29/04/2017,1.0,3.0,480.0,129.0,-37.8431,144.8919
ID990118012,1/33 Sheffield St,2,h,920000.0,19/11/2016,1.0,0.0,157.0,89.0,-37.7464,144.9676
ID335448153,167 Alexandra Pde,2,h,846000.0,8/04/2017,1.0,0.0,160.0,139.0,-37.7933,144.9824
ID112211971,2 Harry St,3,h,1195000.0,27/11/2016,1.0,2.0,601.0,12.0,-37.9386,145.0317
ID897771854,8 Carmichael St,3,h,1640000.0,27/05/2017,1.0,2.0,617.0,89.0,-37.77212,145.05813
ID524610925,17/24 Dongola Rd,3,t,815000.0,8/04/2017,1.0,2.0,203.0,69.0,-37.7928,144.8811
